term_str,n,pos_max,pos_group,df,dfidf
remount,1,VB,VB,1,8.321928094887362
ketch,1,VB,VB,1,8.321928094887362
thumbs,1,NN,NN,1,8.321928094887362
korkrans,1,NNP,NN,1,8.321928094887362
businesspglaforg,1,NN,NN,1,8.321928094887362
unhorsed,1,VBD,VB,1,8.321928094887362
cognoscitur,1,NN,NN,1,8.321928094887362
arbor,1,NN,NN,1,8.321928094887362
fructu,1,JJ,JJ,1,8.321928094887362
hawthorn,1,NN,NN,1,8.321928094887362
barnard,1,NNP,NN,1,8.321928094887362
rugby,1,NNP,NN,1,8.321928094887362
acknowledgement,1,NN,NN,1,8.321928094887362
stench,1,NN,NN,1,8.321928094887362
particularising,1,VBG,VB,1,8.321928094887362
imposition,1,VB,VB,1,8.321928094887362
informations,1,NN,NN,1,8.321928094887362
rupture,1,NN,NN,1,8.321928094887362
unburden,1,VB,VB,1,8.321928094887362
cort,1,NNP,NN,1,8.321928094887362
bartel,1,NNP,NN,1,8.321928094887362
loathsomeness,1,NN,NN,1,8.321928094887362
sickens,1,VBZ,VB,1,8.321928094887362
httppglaforgdonate,1,NN,NN,1,8.321928094887362
fouler,1,NN,NN,1,8.321928094887362
notified,1,VBD,VB,1,8.321928094887362
misjudging,1,VBG,VB,1,8.321928094887362
phosphorescence,1,NN,NN,1,8.321928094887362
yelping,1,NN,NN,1,8.321928094887362
floored,1,VBN,VB,1,8.321928094887362
geoffry,1,NNP,NN,1,8.321928094887362
austin,1,NNP,NN,1,8.321928094887362
ratify,1,VB,VB,1,8.321928094887362
eyewitnesses,1,NNS,NN,1,8.321928094887362
levant,1,NNP,NN,1,8.321928094887362
seaport,1,NN,NN,1,8.321928094887362
syria,1,NNP,NN,1,8.321928094887362
thereinto,1,IN,IN,1,8.321928094887362
shovels,1,NNS,NN,1,8.321928094887362
behaving,1,VBG,VB,1,8.321928094887362
truthfulness,1,NN,NN,1,8.321928094887362
ingraft,1,NN,NN,1,8.321928094887362
debate,1,NN,NN,1,8.321928094887362
sic,1,NN,NN,1,8.321928094887362
keepin,1,NN,NN,1,8.321928094887362
whit,1,NN,NN,1,8.321928094887362
httpwwwpglaforg,1,NN,NN,1,8.321928094887362
disable,1,VBP,VB,1,8.321928094887362
moderators,1,NNS,NN,1,8.321928094887362
purifying,1,NN,NN,1,8.321928094887362
arbiter,1,VBN,VB,1,8.321928094887362
ov,1,RP,RP,1,8.321928094887362
httppglaforgfundraising,1,NN,NN,1,8.321928094887362
lugubrious,1,JJ,JJ,1,8.321928094887362
affirms,1,VBD,VB,1,8.321928094887362
knt,1,NNP,NN,1,8.321928094887362
fireflies,1,NN,NN,1,8.321928094887362
yed,1,PRP,PR,1,8.321928094887362
uprights,1,NNS,NN,1,8.321928094887362
bethink,1,NN,NN,1,8.321928094887362
gatherd,1,NN,NN,1,8.321928094887362
creators,1,NNS,NN,1,8.321928094887362
ignoble,1,JJ,JJ,1,8.321928094887362
piercingly,1,RB,RB,1,8.321928094887362
predilection,1,NN,NN,1,8.321928094887362
thonon,1,NNP,NN,1,8.321928094887362
glinted,1,VBN,VB,1,8.321928094887362
acherontia,1,NNP,NN,1,8.321928094887362
jehosaphat,1,NNP,NN,1,8.321928094887362
ricochetting,1,VBG,VB,1,8.321928094887362
aitetropos,1,NNP,NN,1,8.321928094887362
treacle,1,NN,NN,1,8.321928094887362
spiky,1,NN,NN,1,8.321928094887362
wampyr,1,NN,NN,1,8.321928094887362
hermanstadt,1,NNP,NN,1,8.321928094887362
sphinges,1,NNP,NN,1,8.321928094887362
saracen,1,NNP,NN,1,8.321928094887362
grimmer,1,NN,NN,1,8.321928094887362
extraction,1,NN,NN,1,8.321928094887362
bristles,1,NNS,NN,1,8.321928094887362
coevals,1,NNS,NN,1,8.321928094887362
outlining,1,VBG,VB,1,8.321928094887362
humphrey,1,NNP,NN,1,8.321928094887362
minority,1,NN,NN,1,8.321928094887362
evaporated,1,JJ,JJ,1,8.321928094887362
unities,1,NNS,NN,1,8.321928094887362
translators,1,NN,NN,1,8.321928094887362
credibility,1,NN,NN,1,8.321928094887362
crucifixes,1,NN,NN,1,8.321928094887362
entrench,1,NN,NN,1,8.321928094887362
roncesvalles,1,NNP,NN,1,8.321928094887362
scions,1,NNS,NN,1,8.321928094887362
manlike,1,NNP,NN,1,8.321928094887362
distinguishes,1,VBZ,VB,1,8.321928094887362
envies,1,VBZ,VB,1,8.321928094887362
austria,1,NNP,NN,1,8.321928094887362
confiscated,1,VBN,VB,1,8.321928094887362
rye,1,NN,NN,1,8.321928094887362
milking,1,NN,NN,1,8.321928094887362
leaved,1,VBD,VB,1,8.321928094887362
monroe,1,NNP,NN,1,8.321928094887362
woodbine,1,NN,NN,1,8.321928094887362
disunion,1,NN,NN,1,8.321928094887362
serenaded,1,VBD,VB,1,8.321928094887362
inclosing,1,VBG,VB,1,8.321928094887362
lofts,1,NNS,NN,1,8.321928094887362
commendations,1,NNS,NN,1,8.321928094887362
clot,1,NN,NN,1,8.321928094887362
smitten,1,JJ,JJ,1,8.321928094887362
disciples,1,NN,NN,1,8.321928094887362
hæmorrhage,1,NN,NN,1,8.321928094887362
laméricane,1,VBZ,VB,1,8.321928094887362
newberg,1,NNP,NN,1,8.321928094887362
stirrup,1,NN,NN,1,8.321928094887362
windham,1,NNP,NN,1,8.321928094887362
campagne,1,NN,NN,1,8.321928094887362
oddness,1,NN,NN,1,8.321928094887362
knightly,1,RB,RB,1,8.321928094887362
smarts,1,VBZ,VB,1,8.321928094887362
masquerades,1,NN,NN,1,8.321928094887362
palls,1,VBZ,VB,1,8.321928094887362
isaac,1,NNP,NN,1,8.321928094887362
crossbows,1,NNS,NN,1,8.321928094887362
multifarious,1,JJ,JJ,1,8.321928094887362
visors,1,NN,NN,1,8.321928094887362
loudness,1,NN,NN,1,8.321928094887362
hairbreadth,1,JJ,JJ,1,8.321928094887362
baronial,1,JJ,JJ,1,8.321928094887362
galvanism,1,NN,NN,1,8.321928094887362
caprices,1,NNS,NN,1,8.321928094887362
welkin,1,VBD,VB,1,8.321928094887362
bowd,1,NN,NN,1,8.321928094887362
progeny,1,NN,NN,1,8.321928094887362
foixs,1,NNP,NN,1,8.321928094887362
candidly,1,RB,RB,1,8.321928094887362
pabulum,1,NN,NN,1,8.321928094887362
ligaments,1,NNS,NN,1,8.321928094887362
envelop,1,VB,VB,1,8.321928094887362
spectred,1,VBN,VB,1,8.321928094887362
damply,1,RB,RB,1,8.321928094887362
measurd,1,JJ,JJ,1,8.321928094887362
impassiveness,1,NN,NN,1,8.321928094887362
laves,1,NN,NN,1,8.321928094887362
pebbly,1,VB,VB,1,8.321928094887362
fatten,1,VB,VB,1,8.321928094887362
pillard,1,NN,NN,1,8.321928094887362
evnings,1,JJ,JJ,1,8.321928094887362
overbrowed,1,VBD,VB,1,8.321928094887362
distemper,1,NN,NN,1,8.321928094887362
witherd,1,JJ,JJ,1,8.321928094887362
prognosticated,1,VBD,VB,1,8.321928094887362
recovers,1,VBZ,VB,1,8.321928094887362
solemnities,1,NNS,NN,1,8.321928094887362
redundancy,1,NN,NN,1,8.321928094887362
necromantic,1,JJ,JJ,1,8.321928094887362
attains,1,VBZ,VB,1,8.321928094887362
elfin,1,NN,NN,1,8.321928094887362
newton,1,NNP,NN,1,8.321928094887362
tyros,1,NNS,NN,1,8.321928094887362
gratifies,1,NNS,NN,1,8.321928094887362
prose,1,NN,NN,1,8.321928094887362
epics,1,NNPS,NN,1,8.321928094887362
anatomise,1,NN,NN,1,8.321928094887362
tertiary,1,JJ,JJ,1,8.321928094887362
galley,1,NN,NN,1,8.321928094887362
oral,1,JJ,JJ,1,8.321928094887362
grades,1,NNS,NN,1,8.321928094887362
fused,1,VBD,VB,1,8.321928094887362
citadel,1,NN,NN,1,8.321928094887362
preceptors,1,NNS,NN,1,8.321928094887362
utf,1,NNP,NN,1,8.321928094887362
encoding,1,JJ,JJ,1,8.321928094887362
disarray,1,NN,NN,1,8.321928094887362
ungrammatical,1,JJ,JJ,1,8.321928094887362
squeal,1,NN,NN,1,8.321928094887362
accentuated,1,VBN,VB,1,8.321928094887362
blessedness,1,NN,NN,1,8.321928094887362
unadept,1,NN,NN,1,8.321928094887362
securest,1,JJS,JJ,1,8.321928094887362
gracing,1,VBG,VB,1,8.321928094887362
slough,1,NN,NN,1,8.321928094887362
jarl,1,NNP,NN,1,8.321928094887362
frementi,1,VB,VB,1,8.321928094887362
ognor,1,MD,MD,1,8.321928094887362
disgracefully,1,VB,VB,1,8.321928094887362
starry,1,NN,NN,1,8.321928094887362
david,1,VB,VB,1,8.321928094887362
malvolio,1,NNP,NN,1,8.321928094887362
psychic,1,JJ,JJ,1,8.321928094887362
fastidious,1,JJ,JJ,1,8.321928094887362
intonations,1,NNS,NN,1,8.321928094887362
nning,1,VBG,VB,1,8.321928094887362
ru,1,NN,NN,1,8.321928094887362
tamer,1,JJR,JJ,1,8.321928094887362
saddens,1,VBZ,VB,1,8.321928094887362
incumbrance,1,NN,NN,1,8.321928094887362
misgiving,1,NN,NN,1,8.321928094887362
zoöphagy,1,NN,NN,1,8.321928094887362
ameliorate,1,VB,VB,1,8.321928094887362
austins,1,NNP,NN,1,8.321928094887362
irradiated,1,VBN,VB,1,8.321928094887362
ineffably,1,RB,RB,1,8.321928094887362
genevese,1,NNP,NN,1,8.321928094887362
batchelor,1,NN,NN,1,8.321928094887362
attributes,1,NNS,NN,1,8.321928094887362
untruths,1,JJ,JJ,1,8.321928094887362
ensues,1,NNS,NN,1,8.321928094887362
imputing,1,VBG,VB,1,8.321928094887362
backwardness,1,NN,NN,1,8.321928094887362
plebeian,1,JJ,JJ,1,8.321928094887362
jurist,1,NN,NN,1,8.321928094887362
enochs,1,NNP,NN,1,8.321928094887362
rouen,1,NNP,NN,1,8.321928094887362
inviolable,1,JJ,JJ,1,8.321928094887362
misrepresentations,1,NNS,NN,1,8.321928094887362
counsellors,1,NNS,NN,1,8.321928094887362
perfectionate,1,VB,VB,1,8.321928094887362
gnashes,1,VBZ,VB,1,8.321928094887362
ownership,1,NN,NN,1,8.321928094887362
helpers,1,NNS,NN,1,8.321928094887362
presided,1,VBZ,VB,1,8.321928094887362
vicarage,1,NN,NN,1,8.321928094887362
benevolently,1,RB,RB,1,8.321928094887362
rawness,1,NN,NN,1,8.321928094887362
scrutinised,1,VBD,VB,1,8.321928094887362
fagot,1,NN,NN,1,8.321928094887362
sackville,1,NNP,NN,1,8.321928094887362
suave,1,VBN,VB,1,8.321928094887362
scytheman,1,NN,NN,1,8.321928094887362
uncommunicative,1,JJ,JJ,1,8.321928094887362
eventual,1,JJ,JJ,1,8.321928094887362
concurrent,1,JJ,JJ,1,8.321928094887362
trickle,1,VBP,VB,1,8.321928094887362
intoxicating,1,NN,NN,1,8.321928094887362
alliances,1,NNS,NN,1,8.321928094887362
prig,1,NN,NN,1,8.321928094887362
aërated,1,NNP,NN,1,8.321928094887362
scientist,1,NN,NN,1,8.321928094887362
subjectively,1,NN,NN,1,8.321928094887362
genealogies,1,NNS,NN,1,8.321928094887362
stewards,1,NN,NN,1,8.321928094887362
undesignedly,1,RB,RB,1,8.321928094887362
quelling,1,VBG,VB,1,8.321928094887362
unfashioned,1,JJ,JJ,1,8.321928094887362
appositeness,1,VBZ,VB,1,8.321928094887362
harked,1,VBD,VB,1,8.321928094887362
trephining,1,NN,NN,1,8.321928094887362
signalize,1,VB,VB,1,8.321928094887362
rankled,1,VBD,VB,1,8.321928094887362
recompensing,1,VBG,VB,1,8.321928094887362
rancorous,1,JJ,JJ,1,8.321928094887362
archibald,1,NNP,NN,1,8.321928094887362
ford,1,NN,NN,1,8.321928094887362
suffield,1,NN,NN,1,8.321928094887362
purchaser,1,NN,NN,1,8.321928094887362
cures,1,NNS,NN,1,8.321928094887362
rougher,1,NN,NN,1,8.321928094887362
xi,1,NN,NN,1,8.321928094887362
unity,1,NN,NN,1,8.321928094887362
prognostics,1,NNS,NN,1,8.321928094887362
glorified,1,VBD,VB,1,8.321928094887362
loser,1,NN,NN,1,8.321928094887362
eversfield,1,NNP,NN,1,8.321928094887362
kink,1,NN,NN,1,8.321928094887362
recommends,1,VBZ,VB,1,8.321928094887362
inflection,1,NN,NN,1,8.321928094887362
revolutionised,1,VBN,VB,1,8.321928094887362
prefix,1,NN,NN,1,8.321928094887362
simmons,1,NNP,NN,1,8.321928094887362
option,1,NN,NN,1,8.321928094887362
contemplations,1,NN,NN,1,8.321928094887362
vagrants,1,NN,NN,1,8.321928094887362
schiavi,1,NNP,NN,1,8.321928094887362
trephine,1,VB,VB,1,8.321928094887362
pajamas,1,NN,NN,1,8.321928094887362
subscription,1,NN,NN,1,8.321928094887362
beauforts,1,NNP,NN,1,8.321928094887362
cloudiness,1,NN,NN,1,8.321928094887362
principals,1,NN,NN,1,8.321928094887362
syndics,1,NN,NN,1,8.321928094887362
upstart,1,JJ,JJ,1,8.321928094887362
twittering,1,VBG,VB,1,8.321928094887362
transcribed,1,JJ,JJ,1,8.321928094887362
miauing,1,VBG,VB,1,8.321928094887362
cessations,1,NNS,NN,1,8.321928094887362
mischances,1,NNS,NN,1,8.321928094887362
cubicle,1,NN,NN,1,8.321928094887362
screwing,1,VBG,VB,1,8.321928094887362
humanitarian,1,JJ,JJ,1,8.321928094887362
heredity,1,NN,NN,1,8.321928094887362
dauphin,1,NNP,NN,1,8.321928094887362
unbending,1,JJ,JJ,1,8.321928094887362
reuss,1,NNP,NN,1,8.321928094887362
soaped,1,JJ,JJ,1,8.321928094887362
rankling,1,VBG,VB,1,8.321928094887362
decreasing,1,VBG,VB,1,8.321928094887362
molecules,1,NNS,NN,1,8.321928094887362
burnings,1,NNS,NN,1,8.321928094887362
unfitting,1,JJ,JJ,1,8.321928094887362
evolution,1,NN,NN,1,8.321928094887362
therapeutics,1,NNS,NN,1,8.321928094887362
subsistence,1,NN,NN,1,8.321928094887362
carnivora,1,NN,NN,1,8.321928094887362
howel,1,NNP,NN,1,8.321928094887362
soliciting,1,VBG,VB,1,8.321928094887362
vendors,1,NNS,NN,1,8.321928094887362
blackbird,1,NN,NN,1,8.321928094887362
dramas,1,NNP,NN,1,8.321928094887362
typed,1,VBN,VB,1,8.321928094887362
visitings,1,NNS,NN,1,8.321928094887362
modena,1,NNP,NN,1,8.321928094887362
rouses,1,VBZ,VB,1,8.321928094887362
bastions,1,NNS,NN,1,8.321928094887362
overburdened,1,VBN,VB,1,8.321928094887362
glimmers,1,NNS,NN,1,8.321928094887362
lifelessness,1,NN,NN,1,8.321928094887362
deputation,1,NN,NN,1,8.321928094887362
firewood,1,NN,NN,1,8.321928094887362
firesides,1,NN,NN,1,8.321928094887362
stigma,1,NN,NN,1,8.321928094887362
protections,1,NN,NN,1,8.321928094887362
blamable,1,VB,VB,1,8.321928094887362
fume,1,NN,NN,1,8.321928094887362
irradiation,1,NN,NN,1,8.321928094887362
magne,1,NN,NN,1,8.321928094887362
hoarser,1,VBZ,VB,1,8.321928094887362
orlandos,1,NNP,NN,1,8.321928094887362
regatta,1,NN,NN,1,8.321928094887362
cavalieros,1,NNP,NN,1,8.321928094887362
lovedst,1,NN,NN,1,8.321928094887362
clog,1,VB,VB,1,8.321928094887362
lacquey,1,VBZ,VB,1,8.321928094887362
scaring,1,JJ,JJ,1,8.321928094887362
clarion,1,NN,NN,1,8.321928094887362
enthrall,1,JJ,JJ,1,8.321928094887362
matchbox,1,NN,NN,1,8.321928094887362
tyrannizing,1,VBG,VB,1,8.321928094887362
auguries,1,NN,NN,1,8.321928094887362
materialise,1,VB,VB,1,8.321928094887362
realisation,1,NN,NN,1,8.321928094887362
eradicated,1,VBN,VB,1,8.321928094887362
aery,1,NN,NN,1,8.321928094887362
frosts,1,NN,NN,1,8.321928094887362
countenanced,1,VBN,VB,1,8.321928094887362
protraction,1,NN,NN,1,8.321928094887362
casing,1,NN,NN,1,8.321928094887362
disencumbered,1,VBD,VB,1,8.321928094887362
unavailingness,1,NN,NN,1,8.321928094887362
abet,1,VB,VB,1,8.321928094887362
rapacious,1,JJ,JJ,1,8.321928094887362
tethers,1,NNS,NN,1,8.321928094887362
unblushing,1,JJ,JJ,1,8.321928094887362
sperm,1,NN,NN,1,8.321928094887362
plating,1,NN,NN,1,8.321928094887362
befooling,1,VBG,VB,1,8.321928094887362
adducing,1,VBG,VB,1,8.321928094887362
congeal,1,NN,NN,1,8.321928094887362
infamously,1,JJ,JJ,1,8.321928094887362
volcano,1,NN,NN,1,8.321928094887362
asseverations,1,NN,NN,1,8.321928094887362
composes,1,VBZ,VB,1,8.321928094887362
whites,1,NNS,NN,1,8.321928094887362
projectors,1,NN,NN,1,8.321928094887362
petitions,1,NN,NN,1,8.321928094887362
delusive,1,NN,NN,1,8.321928094887362
informer,1,NN,NN,1,8.321928094887362
regattas,1,NN,NN,1,8.321928094887362
repulses,1,VBZ,VB,1,8.321928094887362
asperities,1,NNS,NN,1,8.321928094887362
shelve,1,VB,VB,1,8.321928094887362
argumentativeness,1,NN,NN,1,8.321928094887362
rankle,1,VB,VB,1,8.321928094887362
nightshade,1,NN,NN,1,8.321928094887362
overtopt,1,NN,NN,1,8.321928094887362
centaur,1,NN,NN,1,8.321928094887362
undisciplined,1,JJ,JJ,1,8.321928094887362
weepy,1,IN,IN,1,8.321928094887362
godwin,1,NNP,NN,1,8.321928094887362
diplomatic,1,JJ,JJ,1,8.321928094887362
shouldering,1,NN,NN,1,8.321928094887362
shelley,1,NNP,NN,1,8.321928094887362
byron,1,NNP,NN,1,8.321928094887362
singleness,1,NN,NN,1,8.321928094887362
splendours,1,NN,NN,1,8.321928094887362
receptivity,1,NN,NN,1,8.321928094887362
campagna,1,NN,NN,1,8.321928094887362
immerging,1,JJ,JJ,1,8.321928094887362
lumbering,1,VBG,VB,1,8.321928094887362
naivete,1,NN,NN,1,8.321928094887362
vienna,1,NNP,NN,1,8.321928094887362
hairpins,1,NNS,NN,1,8.321928094887362
lagune,1,NN,NN,1,8.321928094887362
trading,1,VBG,VB,1,8.321928094887362
redrafted,1,NN,NN,1,8.321928094887362
doubloons,1,NN,NN,1,8.321928094887362
klausenburgh,1,VB,VB,1,8.321928094887362
royale,1,NNP,NN,1,8.321928094887362
ode,1,NNP,NN,1,8.321928094887362
bards,1,NNS,NN,1,8.321928094887362
bicyclists,1,NNS,NN,1,8.321928094887362
converge,1,VB,VB,1,8.321928094887362
arching,1,VBG,VB,1,8.321928094887362
unhesitatingly,1,JJ,JJ,1,8.321928094887362
promontories,1,NNS,NN,1,8.321928094887362
courtliness,1,NN,NN,1,8.321928094887362
agone,1,NN,NN,1,8.321928094887362
downhill,1,NN,NN,1,8.321928094887362
launching,1,NN,NN,1,8.321928094887362
transcendent,1,JJ,JJ,1,8.321928094887362
fellowship,1,NN,NN,1,8.321928094887362
creaky,1,JJ,JJ,1,8.321928094887362
deadening,1,NN,NN,1,8.321928094887362
contumely,1,NN,NN,1,8.321928094887362
strategic,1,JJ,JJ,1,8.321928094887362
abortion,1,NN,NN,1,8.321928094887362
beaver,1,NN,NN,1,8.321928094887362
swirled,1,VBD,VB,1,8.321928094887362
patrol,1,NN,NN,1,8.321928094887362
boils,1,NNS,NN,1,8.321928094887362
endearment,1,NN,NN,1,8.321928094887362
kinks,1,NNS,NN,1,8.321928094887362
unquenched,1,JJ,JJ,1,8.321928094887362
mabel,1,NNP,NN,1,8.321928094887362
mixup,1,NN,NN,1,8.321928094887362
flogging,1,VBG,VB,1,8.321928094887362
indented,1,JJ,JJ,1,8.321928094887362
duskily,1,RB,RB,1,8.321928094887362
blots,1,NNS,NN,1,8.321928094887362
ragging,1,VBG,VB,1,8.321928094887362
eddies,1,NN,NN,1,8.321928094887362
seashore,1,NN,NN,1,8.321928094887362
drowse,1,VBP,VB,1,8.321928094887362
deports,1,VBZ,VB,1,8.321928094887362
eyesight,1,NN,NN,1,8.321928094887362
award,1,NN,NN,1,8.321928094887362
forswear,1,JJ,JJ,1,8.321928094887362
disoblige,1,VB,VB,1,8.321928094887362
humoursome,1,NNP,NN,1,8.321928094887362
bodys,1,NN,NN,1,8.321928094887362
consolidated,1,VBD,VB,1,8.321928094887362
orkney,1,NNP,NN,1,8.321928094887362
accoutred,1,NN,NN,1,8.321928094887362
javelins,1,NN,NN,1,8.321928094887362
navigated,1,RB,RB,1,8.321928094887362
outrageous,1,JJ,JJ,1,8.321928094887362
maladie,1,NN,NN,1,8.321928094887362
horsemans,1,NN,NN,1,8.321928094887362
arsenal,1,NN,NN,1,8.321928094887362
divinest,1,JJS,JJ,1,8.321928094887362
havre,1,NNP,NN,1,8.321928094887362
overtaxed,1,VBN,VB,1,8.321928094887362
quaked,1,VBD,VB,1,8.321928094887362
provender,1,NN,NN,1,8.321928094887362
requisitions,1,NNS,NN,1,8.321928094887362
unchained,1,VBN,VB,1,8.321928094887362
uncontrollably,1,RB,RB,1,8.321928094887362
vipers,1,NNS,NN,1,8.321928094887362
huff,1,NN,NN,1,8.321928094887362
naturedly,1,RB,RB,1,8.321928094887362
playfellows,1,NNS,NN,1,8.321928094887362
massacred,1,VBN,VB,1,8.321928094887362
propelled,1,VBD,VB,1,8.321928094887362
throbbings,1,NNS,NN,1,8.321928094887362
homeless,1,NN,NN,1,8.321928094887362
incitement,1,NN,NN,1,8.321928094887362
kirwins,1,NNP,NN,1,8.321928094887362
heterogeneous,1,JJ,JJ,1,8.321928094887362
firstly,1,SYM,SY,1,8.321928094887362
apprehensively,1,RB,RB,1,8.321928094887362
phenomenally,1,RB,RB,1,8.321928094887362
exhausting,1,JJ,JJ,1,8.321928094887362
spheres,1,NN,NN,1,8.321928094887362
donelsons,1,NNP,NN,1,8.321928094887362
ewers,1,NN,NN,1,8.321928094887362
construed,1,VBN,VB,1,8.321928094887362
argumentative,1,JJ,JJ,1,8.321928094887362
ewer,1,NN,NN,1,8.321928094887362
doge,1,NNP,NN,1,8.321928094887362
servilely,1,VB,VB,1,8.321928094887362
northerly,1,RB,RB,1,8.321928094887362
fretwork,1,NN,NN,1,8.321928094887362
captivatingly,1,JJ,JJ,1,8.321928094887362
neapolitan,1,NNP,NN,1,8.321928094887362
augury,1,NN,NN,1,8.321928094887362
canniness,1,NN,NN,1,8.321928094887362
shipped,1,VBN,VB,1,8.321928094887362
prudish,1,JJ,JJ,1,8.321928094887362
circumscribed,1,NN,NN,1,8.321928094887362
effecting,1,VBG,VB,1,8.321928094887362
subjugated,1,VBN,VB,1,8.321928094887362
juggle,1,NN,NN,1,8.321928094887362
unutterably,1,JJ,JJ,1,8.321928094887362
swiftest,1,JJS,JJ,1,8.321928094887362
reread,1,VBP,VB,1,8.321928094887362
unabated,1,JJ,JJ,1,8.321928094887362
deviating,1,VBG,VB,1,8.321928094887362
characterize,1,VB,VB,1,8.321928094887362
curiousness,1,NNP,NN,1,8.321928094887362
picturesqueness,1,NN,NN,1,8.321928094887362
dens,1,NNS,NN,1,8.321928094887362
proportionate,1,NN,NN,1,8.321928094887362
genevan,1,NNP,NN,1,8.321928094887362
xvii,1,NN,NN,1,8.321928094887362
tireless,1,JJ,JJ,1,8.321928094887362
enrich,1,VB,VB,1,8.321928094887362
uninterested,1,JJ,JJ,1,8.321928094887362
stipulated,1,VBN,VB,1,8.321928094887362
hardening,1,VBG,VB,1,8.321928094887362
vif,1,JJ,JJ,1,8.321928094887362
whithersoever,1,VB,VB,1,8.321928094887362
adjuration,1,NN,NN,1,8.321928094887362
affluent,1,JJ,JJ,1,8.321928094887362
stenography,1,NN,NN,1,8.321928094887362
tartary,1,NNP,NN,1,8.321928094887362
bedim,1,VB,VB,1,8.321928094887362
effervescence,1,NN,NN,1,8.321928094887362
unrecorded,1,JJ,JJ,1,8.321928094887362
inscriptions,1,NNS,NN,1,8.321928094887362
tardily,1,VB,VB,1,8.321928094887362
hovels,1,NN,NN,1,8.321928094887362
snatcher,1,NN,NN,1,8.321928094887362
lacqueys,1,VBZ,VB,1,8.321928094887362
wildernesses,1,NN,NN,1,8.321928094887362
contemning,1,VBG,VB,1,8.321928094887362
acme,1,NN,NN,1,8.321928094887362
alder,1,NN,NN,1,8.321928094887362
strasba,1,NNP,NN,1,8.321928094887362
stragglers,1,NNS,NN,1,8.321928094887362
embryo,1,NN,NN,1,8.321928094887362
equipages,1,NN,NN,1,8.321928094887362
paradisiacal,1,JJ,JJ,1,8.321928094887362
champfort,1,NNP,NN,1,8.321928094887362
delicacies,1,NNS,NN,1,8.321928094887362
persuasiveness,1,NN,NN,1,8.321928094887362
comtesse,1,NNP,NN,1,8.321928094887362
literati,1,NN,NN,1,8.321928094887362
montalègre,1,NNP,NN,1,8.321928094887362
plotted,1,VBN,VB,1,8.321928094887362
battalion,1,NN,NN,1,8.321928094887362
surety,1,NN,NN,1,8.321928094887362
policemans,1,JJ,JJ,1,8.321928094887362
lawfully,1,RB,RB,1,8.321928094887362
broads,1,NNP,NN,1,8.321928094887362
irascible,1,JJ,JJ,1,8.321928094887362
exultingly,1,RB,RB,1,8.321928094887362
taunting,1,NN,NN,1,8.321928094887362
legibly,1,RB,RB,1,8.321928094887362
waterway,1,NN,NN,1,8.321928094887362
enslave,1,VB,VB,1,8.321928094887362
slanderer,1,NN,NN,1,8.321928094887362
dome,1,NN,NN,1,8.321928094887362
connived,1,VBD,VB,1,8.321928094887362
drance,1,NNP,NN,1,8.321928094887362
vaison,1,NNP,NN,1,8.321928094887362
awakning,1,VBG,VB,1,8.321928094887362
poniarded,1,VBN,VB,1,8.321928094887362
ellens,1,NNP,NN,1,8.321928094887362
interlaced,1,VBD,VB,1,8.321928094887362
darknesses,1,NNS,NN,1,8.321928094887362
goitre,1,NN,NN,1,8.321928094887362
achievement,1,NN,NN,1,8.321928094887362
ricks,1,NNS,NN,1,8.321928094887362
vertebra,1,NN,NN,1,8.321928094887362
palladios,1,NNP,NN,1,8.321928094887362
promenade,1,NN,NN,1,8.321928094887362
sheepskins,1,VBZ,VB,1,8.321928094887362
mistiness,1,NN,NN,1,8.321928094887362
espousals,1,NN,NN,1,8.321928094887362
procrastination,1,NN,NN,1,8.321928094887362
greyness,1,NN,NN,1,8.321928094887362
canzonettes,1,NN,NN,1,8.321928094887362
bravissimo,1,NN,NN,1,8.321928094887362
daze,1,JJ,JJ,1,8.321928094887362
modulation,1,NN,NN,1,8.321928094887362
stanza,1,NN,NN,1,8.321928094887362
bestrewed,1,VBD,VB,1,8.321928094887362
ceaselessly,1,RB,RB,1,8.321928094887362
ablaze,1,VBP,VB,1,8.321928094887362
unmercifully,1,RB,RB,1,8.321928094887362
wrathfully,1,NN,NN,1,8.321928094887362
thunderous,1,JJ,JJ,1,8.321928094887362
warblings,1,NNS,NN,1,8.321928094887362
workbasket,1,NN,NN,1,8.321928094887362
neigh,1,JJ,JJ,1,8.321928094887362
tightens,1,NN,NN,1,8.321928094887362
emphasised,1,VBN,VB,1,8.321928094887362
gondolier,1,NN,NN,1,8.321928094887362
